https://cybercrime-tracker.net/ccamgate.php;malware
https://cybercrime-tracker.net/all.php;malware
https://rules.emergingthreats.net/open/suricata/rules/compromised-ips.txt;malware
https://rules.emergingthreats.net/open/suricata/rules/emerging-dns.rules;malware
https://feodotracker.abuse.ch/blocklist/?download=domainblocklist;malware
https://feodotracker.abuse.ch/blocklist/?download=ipblocklist;malware
https://feodotracker.abuse.ch/blocklist/?download=badips;malware
https://www.malwaredomainlist.com/hostslist/hosts.txt;malware
https://www.malwaredomainlist.com/hostslist/ip.txt;malware
https://lists.malwarepatrol.net/cgi/getfile?receipt=f1417692233&product=8&list=dansguardian;malware
http://www.urlvir.com/export-hosts/;malware
https://raw.githubusercontent.com/futpib/policeman-rulesets/master/examples/simple_domains_blacklist.txt;malware
https://ransomwaretracker.abuse.ch/downloads/RW_DOMBL.txt;malware
https://ransomwaretracker.abuse.ch/downloads/RW_IPBL.txt;malware
https://ransomwaretracker.abuse.ch/downloads/RW_URLBL.txt;malware
http://vxvault.net/URL_List.php;malware
https://zeustracker.abuse.ch/blocklist.php?download=domainblocklist;malware
https://zeustracker.abuse.ch/blocklist.php?download=badips;malware
https://zeustracker.abuse.ch/monitor.php?filter=all;malware
https://mirror.cedia.org.ec/malwaredomains/justdomains;malware
https://osint.bambenekconsulting.com/feeds/c2-ipmasterlist-high.txt;malware
https://osint.bambenekconsulting.com/feeds/c2-dommasterlist-high.txt;malware
https://sslbl.abuse.ch/blacklist/sslipblacklist.csv;malware
https://rules.emergingthreats.net/open/suricata/rules/botcc.rules;malware
https://malc0de.com/bl/ZONES;malware
https://zeustracker.abuse.ch/blocklist.php?download=domainblocklist;malware
https://raw.githubusercontent.com/Neo23x0/signature-base/39787aaefa6b70b0be6e7dcdc425b65a716170ca/iocs/otx-c2-iocs.txt;malware
https://raw.githubusercontent.com/stamparm/maltrail/master/trails/static/suspicious/computrace.txt;malware
http://malc0de.com/bl/IP_Blacklist.txt;malware
http://malc0de.com/rss/;malware
https://lists.malwareworld.com/blacklist;known_attacker
https://www.badips.com/get/list/any/2?age=7d;known_attacker
http://lists.blocklist.de/lists/all.txt;known_attacker
http://danger.rulez.sk/projects/bruteforceblocker/blist.php;known_attacker
http://cinsscore.com/list/ci-badguys.txt;known_attacker
http://www.cruzit.com/xwbl2txt.php;known_attacker
http://www.cruzit.com/xwbl2txt.php;known_attacker
https://dataplane.org/dnsrd.txt;known_attacker
https://dataplane.org/dnsrdany.txt;known_attacker
https://dataplane.org/dnsversion.txt;known_attacker
https://dataplane.org/sipinvitation.txt;known_attacker
https://dataplane.org/sipquery.txt;known_attacker
https://dataplane.org/sipregistration.txt;known_attacker
https://dataplane.org/sshclient.txt;known_attacker
https://dataplane.org/sshpwauth.txt;known_attacker
https://dataplane.org/vncrfb.txt;known_attacker
http://feeds.dshield.org/top10-2.txt;known_attacker
http://blocklist.greensnow.co/greensnow.txt;known_attacker
http://report.rutgers.edu/DROP/attackers;known_attacker
http://www.voipbl.org/update/;known_attacker
http://www.nothink.org/blacklist/blacklist_snmp_week.txt;known_attacker
http://www.nothink.org/blacklist/blacklist_ssh_week.txt;known_attacker
http://www.nothink.org/blacklist/blacklist_telnet_day.txt;known_attacker
https://raw.githubusercontent.com/stamparm/maltrail/master/trails/static/suspicious/domain.txt;bad_reputation
https://raw.githubusercontent.com/stamparm/maltrail/master/trails/static/suspicious/dynamic_domain.txt;bad_reputation
https://raw.githubusercontent.com/stamparm/maltrail/master/trails/static/suspicious/free_web_hosting.txt;bad_reputation
https://raw.githubusercontent.com/stamparm/maltrail/master/trails/static/suspicious/ipinfo.txt;bad_reputation
https://reputation.alienvault.com/reputation.generic;bad_reputation
https://isc.sans.edu/feeds/suspiciousdomains_Low.txt;bad_reputation
https://www.maxmind.com/en/high-risk-ip-sample-list;bad_reputation
https://myip.ms/files/blacklist/htaccess/latest_blacklist.txt;bad_reputation
http://www.talosintelligence.com/feeds/ip-filter.blf;bad_reputation
https://www.turris.cz/greylist-data/greylist-latest.csv;bad_reputation
http://malwaredomains.lehigh.edu/files/domains.txt;bad_reputation
https://raw.githubusercontent.com/stamparm/maltrail/master/trails/static/suspicious/web_shells.txt;bad_reputation
https://raw.githubusercontent.com/stamparm/maltrail/master/trails/static/suspicious/parking_site.txt;bad_reputation
https://raw.githubusercontent.com/firehol/blocklist-ipsets/master/proxylists_1d.ipset;hide_source
https://raw.githubusercontent.com/firehol/blocklist-ipsets/master/proxyrss_1d.ipset;hide_source
https://raw.githubusercontent.com/firehol/blocklist-ipsets/master/proxyspy_1d.ipset;hide_source
https://raw.githubusercontent.com/firehol/blocklist-ipsets/master/ri_web_proxies_30d.ipset;hide_source
https://raw.githubusercontent.com/firehol/blocklist-ipsets/master/socks_proxy_7d.ipset;hide_source
https://raw.githubusercontent.com/firehol/blocklist-ipsets/master/sslproxies_1d.ipset;hide_source
http://multiproxy.org/txt_all/proxy.txt;hide_source
https://raw.githubusercontent.com/stamparm/maltrail/master/trails/static/suspicious/anonymous_web_proxy.txt;hide_source
https://check.torproject.org/cgi-bin/TorBulkExitList.py?ip=1.1.1.1;hide_source
https://torstatus.blutmagie.de/ip_list_all.php/Tor_ip_list_ALL.csv;hide_source
https://check.torproject.org/exit-addresses;hide_source
https://raw.githubusercontent.com/stamparm/maltrail/master/trails/static/suspicious/onion.txt;hide_source
https://www.dan.me.uk/tornodes;hide_source
https://raw.githubusercontent.com/firehol/blocklist-ipsets/master/botscout_1d.ipset;spammer
http://sblam.com/blacklist.txt;spammer
https://openphish.com/feed.txt;phishing
http://data.phishtank.com/data/online-valid.csv;phishing
https://raw.githubusercontent.com/stamparm/maltrail/master/trails/static/suspicious/browser_hijacking.txt;browser_hijaking
https://raw.githubusercontent.com/firehol/blocklist-ipsets/master/bitcoin_nodes_1d.ipset;cryptocurrencies
https://raw.githubusercontent.com/stamparm/maltrail/master/trails/static/suspicious/crypto_mining.txt;cryptocurrencies
https://raw.githubusercontent.com/stamparm/maltrail/master/trails/static/suspicious/superfish.txt;adware
https://raw.githubusercontent.com/stamparm/maltrail/master/trails/static/suspicious/pup.txt;adware
https://raw.githubusercontent.com/stamparm/maltrail/master/trails/static/malware/aboc.txt;malware
https://raw.githubusercontent.com/stamparm/maltrail/master/trails/static/malware/adylkuzz.txt;malware
https://raw.githubusercontent.com/stamparm/maltrail/master/trails/static/malware/agaadex.txt;malware
https://raw.githubusercontent.com/stamparm/maltrail/master/trails/static/malware/alienspy.txt;andriod_malware
https://raw.githubusercontent.com/stamparm/maltrail/master/trails/static/malware/almalocker.txt;andriod_malware
https://raw.githubusercontent.com/stamparm/maltrail/master/trails/static/malware/alureon.txt;andriod_malware
https://raw.githubusercontent.com/stamparm/maltrail/master/trails/static/malware/android_acecard.txt;andriod_malware
https://raw.githubusercontent.com/stamparm/maltrail/master/trails/static/malware/android_adrd.txt;andriod_malware
https://raw.githubusercontent.com/stamparm/maltrail/master/trails/static/malware/android_alienspy.txt;andriod_malware
https://raw.githubusercontent.com/stamparm/maltrail/master/trails/static/malware/android_arspam.txt;andriod_malware
https://raw.githubusercontent.com/stamparm/maltrail/master/trails/static/malware/android_backflash.txt;andriod_malware
https://raw.githubusercontent.com/stamparm/maltrail/master/trails/static/malware/android_basebridge.txt;andriod_malware
https://raw.githubusercontent.com/stamparm/maltrail/master/trails/static/malware/android_boxer.txt;andriod_malware
https://raw.githubusercontent.com/stamparm/maltrail/master/trails/static/malware/android_chuli.txt;andriod_malware
https://raw.githubusercontent.com/stamparm/maltrail/master/trails/static/malware/android_claco.txt;andriod_malware
https://raw.githubusercontent.com/stamparm/maltrail/master/trails/static/malware/android_coolreaper.txt;andriod_malware
https://raw.githubusercontent.com/stamparm/maltrail/master/trails/static/malware/android_counterclank.txt;andriod_malware
https://raw.githubusercontent.com/stamparm/maltrail/master/trails/static/malware/android_cyberwurx.txt;andriod_malware
https://raw.githubusercontent.com/stamparm/maltrail/master/trails/static/malware/android_dendoroid.txt;andriod_malware
https://raw.githubusercontent.com/stamparm/maltrail/master/trails/static/malware/android_dougalek.txt;andriod_malware
https://raw.githubusercontent.com/stamparm/maltrail/master/trails/static/malware/android_droidjack.txt;andriod_malware
https://raw.githubusercontent.com/stamparm/maltrail/master/trails/static/malware/android_droidkungfu.txt;andriod_malware
https://raw.githubusercontent.com/stamparm/maltrail/master/trails/static/malware/android_enesoluty.txt;andriod_malware
https://raw.githubusercontent.com/stamparm/maltrail/master/trails/static/malware/android_ewalls.txt;andriod_malware
https://raw.githubusercontent.com/stamparm/maltrail/master/trails/static/malware/android_ewind.txt;andriod_malware
https://raw.githubusercontent.com/stamparm/maltrail/master/trails/static/malware/android_exprespam.txt;andriod_malware
https://raw.githubusercontent.com/stamparm/maltrail/master/trails/static/malware/android_fakebanco.txt;andriod_malware
